index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,team_name,player_name,location_x,location_y,end_location_x,end_location_y,outcome_name,statsbomb_xg
4236,3918973,2,00:49:34.189,94,34,16,Shot,Atlético San Luis,Juan Manuel Sanabria Magole,102.8,64.6,120.0,44.6,Off T,0.008257611
279,3937185,1,00:06:51.940,6,51,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,113.7,28.6,120.0,31.5,Off T,0.029760202
421,3937185,1,00:10:06.696,10,6,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,108.0,11.9,119.0,36.1,Saved,0.0059257383
714,3937185,1,00:16:43.713,16,43,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,102.9,53.2,120.0,45.1,Off T,0.040570516
774,3937185,1,00:18:21.769,18,21,16,Shot,Monterrey,Jesús Daniel Gallardo Vasconcelos,110.8,21.8,120.0,37.5,Off T,0.011947412
870,3937185,1,00:20:24.166,20,24,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,102.7,49.6,120.0,44.8,Off T,0.051166646
993,3937185,1,00:24:18.386,24,18,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,109.6,55.2,118.3,44.0,Saved,0.043377925
1119,3937185,1,00:29:38.315,29,38,16,Shot,Monterrey,Luis Francisco Romo Barrón,114.2,31.2,116.6,34.6,Saved,0.10498251
1240,3937185,1,00:33:24.274,33,24,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,99.2,30.0,120.0,43.6,Goal,0.05075284
1442,3937185,1,00:39:55.419,39,55,16,Shot,Monterrey,Germán Berterame,113.7,45.0,120.0,47.4,Off T,0.07909662
1763,3937185,1,00:48:44.780,48,44,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,83.7,9.8,120.0,20.5,Off T,0.005407326
1900,3937185,2,00:01:49.207,46,49,16,Shot,Monterrey,Luis Francisco Romo Barrón,90.5,40.2,120.0,18.9,Off T,0.018560605
2001,3937185,2,00:05:46.206,50,46,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,112.7,31.3,120.0,33.5,Off T,0.05547841
2290,3937185,2,00:12:27.352,57,27,16,Shot,Monterrey,Brandon Vázquez Toledo,111.4,57.0,120.0,44.6,Off T,0.012029517
2419,3937185,2,00:16:26.459,61,26,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,114.3,45.0,117.5,42.2,Saved,0.28176898
2788,3937185,2,00:25:46.702,70,46,16,Shot,Cruz Azul,José Ignacio Rivero Segade,87.5,37.8,119.1,36.6,Saved,0.02270959
2792,3937185,2,00:26:24.789,71,24,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,106.8,43.1,120.0,46.1,Off T,0.03591716
2882,3937185,2,00:29:54.412,74,54,16,Shot,Monterrey,Sergio Canales Madrazo,98.8,39.9,100.6,39.9,Blocked,0.049963705
2911,3937185,2,00:30:15.498,75,15,16,Shot,Monterrey,Jordi Cortizo de la Piedra,109.9,29.7,111.1,30.6,Blocked,0.04761952
3044,3937185,2,00:34:12.042,79,12,16,Shot,Monterrey,Jesús Manuel Corona Ruíz,98.9,50.3,104.3,47.4,Blocked,0.030085215
3290,3937185,2,00:40:19.024,85,19,16,Shot,Monterrey,Brandon Vázquez Toledo,104.7,34.8,118.8,39.4,Saved,0.024441276
3322,3937185,2,00:42:33.154,87,33,16,Shot,Monterrey,Arturo Alfonso González González,106.5,41.8,107.9,41.4,Blocked,0.038603153
3333,3937185,2,00:42:40.600,87,40,16,Shot,Monterrey,Jorge Agustín Rodríguez,98.1,42.6,100.7,42.6,Blocked,0.03509846
3476,3937185,2,00:46:00.234,91,0,16,Shot,Monterrey,John Stefan Medina Ramírez,111.5,40.7,118.2,40.4,Saved,0.13042721
283,3919063,1,00:06:10.429,6,10,16,Shot,Monterrey,Luis Francisco Romo Barrón,92.8,50.1,120.0,33.2,Off T,0.023689246
490,3919063,1,00:11:26.933,11,26,16,Shot,Guadalajara,Roberto Carlos Alvarado Hernández,103.4,27.0,120.0,41.4,Off T,0.08558761
509,3919063,1,00:12:05.039,12,5,16,Shot,Monterrey,Maximiliano Eduardo Meza,97.8,44.6,120.0,44.7,Off T,0.04357058
774,3919063,1,00:19:47.140,19,47,16,Shot,Monterrey,Sergio Canales Madrazo,105.5,45.2,114.7,36.1,Wayward,0.024566364
838,3919063,1,00:22:02.616,22,2,16,Shot,Monterrey,Maximiliano Eduardo Meza,89.6,32.3,103.4,34.6,Blocked,0.021188851
976,3919063,1,00:25:53.344,25,53,16,Shot,Monterrey,Jorge Agustín Rodríguez,92.2,25.1,118.7,39.6,Saved,0.014793815
1269,3919063,1,00:34:01.090,34,1,16,Shot,Monterrey,Germán Berterame,118.0,37.4,120.0,36.2,Post,0.7926682
1283,3919063,1,00:34:12.400,34,12,16,Shot,Monterrey,John Stefan Medina Ramírez,104.5,19.0,106.8,21.9,Blocked,0.0091656335
1490,3919063,1,00:38:37.279,38,37,16,Shot,Guadalajara,Víctor Alfonso Guzmán Guzmán,94.7,30.0,120.0,35.3,Off T,0.02519347
1702,3919063,1,00:43:37.457,43,37,16,Shot,Monterrey,Sergio Canales Madrazo,96.0,44.3,99.1,43.6,Blocked,0.030801501
1717,3919063,1,00:44:12.519,44,12,16,Shot,Monterrey,Maximiliano Eduardo Meza,110.9,44.5,118.8,41.6,Saved,0.062122773
2092,3919063,2,00:05:31.266,50,31,16,Shot,Monterrey,Brandon Vázquez Toledo,111.1,39.7,119.4,38.3,Saved,0.12693007
2357,3919063,2,00:13:47.349,58,47,16,Shot,Guadalajara,Alan Mozo Rodríguez,103.8,53.4,109.3,39.0,Wayward,0.039110363
2496,3919063,2,00:18:01.048,63,1,16,Shot,Guadalajara,Érick Gabriel Gutiérrez Galaviz,90.2,33.1,117.5,36.7,Saved,0.024264816
2580,3919063,2,00:19:52.451,64,52,16,Shot,Guadalajara,Ricardo Marín Sánchez,106.5,24.2,107.9,26.0,Blocked,0.024199935
2826,3919063,2,00:26:05.657,71,5,16,Shot,Guadalajara,Cade Dylan Cowell,109.7,28.1,115.4,34.7,Saved,0.14713576
2909,3919063,2,00:28:42.828,73,42,16,Shot,Guadalajara,Jonathan Yael Padilla Sandoval,105.2,17.2,120.0,48.3,Off T,0.008462679
3028,3919063,2,00:31:46.761,76,46,16,Shot,Guadalajara,Carlos Ernesto Cisneros Barajas,107.1,25.9,116.9,36.5,Saved,0.066146545
3354,3919063,2,00:43:56.942,88,56,16,Shot,Guadalajara,Carlos Ernesto Cisneros Barajas,94.4,24.3,115.3,38.2,Saved,0.020517197
3458,3919063,2,00:46:40.478,91,40,16,Shot,Guadalajara,José Raúl Rangel Aguilar,17.4,38.9,120.0,20.7,Off T,0.011544424
3487,3919063,2,00:47:22.014,92,22,16,Shot,Guadalajara,Ricardo Marín Sánchez,98.6,30.5,120.0,40.1,Goal,0.5031765
272,3919048,1,00:05:18.564,5,18,16,Shot,Monterrey,Brandon Vázquez Toledo,112.5,38.0,113.0,37.5,Blocked,0.122622095
441,3919048,1,00:09:18.475,9,18,16,Shot,Mazatlán,David Josué Colmán Escobar,104.6,26.6,120.0,46.4,Off T,0.06516202
691,3919048,1,00:14:10.564,14,10,16,Shot,Mazatlán,Gustavo Javier Del Prete,110.1,37.9,120.0,37.6,Off T,0.20772368
839,3919048,1,00:17:42.708,17,42,16,Shot,Monterrey,Gerardo Daniel Arteaga Zamora,104.7,22.9,120.0,43.5,Goal,0.041639257
894,3919048,1,00:20:42.658,20,42,16,Shot,Mazatlán,Gustavo Javier Del Prete,104.5,40.5,116.9,39.6,Saved,0.10691488
898,3919048,1,00:20:43.762,20,43,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,113.4,42.1,120.0,38.5,Off T,0.52488124
1064,3919048,1,00:26:01.014,26,1,16,Shot,Monterrey,Germán Berterame,103.6,41.5,117.5,40.8,Saved,0.1126868
1220,3919048,1,00:30:30.183,30,30,16,Shot,Mazatlán,David Josué Colmán Escobar,92.4,38.7,119.9,36.3,Off T,0.032929353
1414,3919048,1,00:36:04.146,36,4,16,Shot,Mazatlán,David Josué Colmán Escobar,100.3,38.7,115.9,41.9,Saved,0.07103024
1477,3919048,1,00:37:38.511,37,38,16,Shot,Monterrey,Sergio Canales Madrazo,102.7,48.6,112.3,43.3,Saved,0.2348973
1481,3919048,1,00:37:40.510,37,40,16,Shot,Monterrey,Germán Berterame,114.5,35.2,120.0,39.9,Goal,0.8284244
1745,3919048,1,00:44:49.327,44,49,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,104.7,42.0,116.6,40.7,Saved,0.09749201
1923,3919048,1,00:49:07.355,49,7,16,Shot,Mazatlán,Gustavo Javier Del Prete,107.8,35.4,109.3,35.9,Saved,0.28581604
1951,3919048,1,00:50:06.244,50,6,16,Shot,Mazatlán,Ventura Alvarado Aispuro,115.3,30.3,115.7,30.9,Blocked,0.039557595
1970,3919048,1,00:50:49.736,50,49,16,Shot,Monterrey,Jesús Manuel Corona Ruíz,111.2,29.6,117.0,36.0,Saved,0.06607046
2400,3919048,2,00:10:54.657,55,54,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,113.8,56.6,120.0,43.8,Off T,0.010490472
2513,3919048,2,00:13:43.543,58,43,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,98.2,36.9,120.0,43.3,Goal,0.12651452
2528,3919048,2,00:14:52.626,59,52,16,Shot,Monterrey,Arturo Alfonso González González,99.0,53.9,120.0,37.1,Off T,0.032896373
2877,3919048,2,00:22:26.089,67,26,16,Shot,Monterrey,Jorge Agustín Rodríguez,90.1,46.3,120.0,31.3,Off T,0.018705621
3061,3919048,2,00:26:45.357,71,45,16,Shot,Mazatlán,Stiven Ricardo Plaza Castillo,101.6,49.5,103.0,48.9,Blocked,0.032738972
3077,3919048,2,00:26:57.518,71,57,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,107.5,45.9,108.5,45.6,Blocked,0.066089354
3315,3919048,2,00:33:33.702,78,33,16,Shot,Monterrey,Maximiliano Eduardo Meza,107.8,52.5,108.7,51.7,Blocked,0.03696617
3357,3919048,2,00:36:07.506,81,7,16,Shot,Mazatlán,Andres Montaño,95.0,21.0,120.0,42.3,Off T,0.009105868
3599,3919048,2,00:43:34.775,88,34,16,Shot,Mazatlán,Ramiro Árciga Zárate,96.9,26.8,117.0,36.8,Saved,0.027923267
3625,3919048,2,00:44:15.933,89,15,16,Shot,Mazatlán,Alan Medina Camacho,112.3,52.3,116.4,45.8,Saved,0.16181539
3639,3919048,2,00:44:34.441,89,34,16,Shot,Mazatlán,Alan Medina Camacho,104.7,48.5,120.0,45.1,Off T,0.067342915
3690,3919048,2,00:46:22.622,91,22,16,Shot,Monterrey,Maximiliano Eduardo Meza,106.2,52.0,120.0,41.5,Off T,0.11165074
3763,3919048,2,00:48:06.126,93,6,16,Shot,Mazatlán,Andres Montaño,94.6,35.1,97.7,35.6,Blocked,0.02834035
491,3919003,1,00:10:20.574,10,20,16,Shot,Pachuca,Erick Daniel Sánchez Ocegueda,63.2,45.2,113.3,41.8,Saved,0.0036663448
519,3919003,1,00:11:00.875,11,0,16,Shot,Monterrey,Jesús Daniel Gallardo Vasconcelos,112.2,29.7,120.0,37.9,Goal,0.10734467
679,3919003,1,00:15:23.800,15,23,16,Shot,Monterrey,Jordi Cortizo de la Piedra,111.9,40.8,120.0,42.5,Goal,0.6065551
877,3919003,1,00:21:30.262,21,30,16,Shot,Monterrey,Luis Francisco Romo Barrón,106.0,45.5,120.0,50.0,Off T,0.12443612
910,3919003,1,00:22:44.704,22,44,16,Shot,Pachuca,José Salomón Rondón Giménez,100.0,57.5,108.7,26.2,Wayward,0.022294478
925,3919003,1,00:23:11.751,23,11,16,Shot,Pachuca,Erick Daniel Sánchez Ocegueda,94.6,35.8,96.7,36.3,Blocked,0.018822331
1127,3919003,1,00:27:23.915,27,23,16,Shot,Monterrey,Victor Andrés Guzmán Olmedo,112.0,48.5,114.1,46.5,Blocked,0.04968608
1266,3919003,1,00:32:35.860,32,35,16,Shot,Monterrey,Sergio Canales Madrazo,104.3,38.0,107.9,38.6,Blocked,0.06825023
1272,3919003,1,00:32:38.085,32,38,16,Shot,Monterrey,Sergio Canales Madrazo,101.4,43.0,120.0,32.2,Off T,0.06305014
1338,3919003,1,00:35:17.731,35,17,16,Shot,Pachuca,José Salomón Rondón Giménez,105.1,27.0,120.0,49.0,Off T,0.035910968
1605,3919003,1,00:40:57.295,40,57,16,Shot,Monterrey,Luis Francisco Romo Barrón,100.0,46.4,102.3,46.1,Blocked,0.04591458
1655,3919003,1,00:42:45.629,42,45,16,Shot,Pachuca,José Salomón Rondón Giménez,103.4,35.3,120.0,35.5,Off T,0.06890847
1922,3919003,2,00:02:35.104,47,35,16,Shot,Monterrey,Germán Berterame,97.0,41.4,120.0,38.3,Goal,0.05976891
2078,3919003,2,00:07:03.725,52,3,16,Shot,Pachuca,Nelson Alexander Deossa Suárez,97.1,51.2,120.0,33.5,Off T,0.035806373
2096,3919003,2,00:07:35.705,52,35,16,Shot,Pachuca,Erick Daniel Sánchez Ocegueda,99.8,37.7,102.9,38.4,Blocked,0.048219755
2243,3919003,2,00:12:21.377,57,21,16,Shot,Monterrey,Germán Berterame,114.2,42.0,120.0,28.2,Wayward,0.59932685
2345,3919003,2,00:14:36.596,59,36,16,Shot,Pachuca,Nelson Alexander Deossa Suárez,102.2,26.7,107.6,30.8,Blocked,0.033079617
2351,3919003,2,00:15:03.440,60,3,16,Shot,Pachuca,Bryan Alonso González Olivan,88.8,22.7,120.0,31.4,Off T,0.0062321923
2389,3919003,2,00:15:54.406,60,54,16,Shot,Monterrey,Sergio Canales Madrazo,87.0,42.0,120.0,44.9,Off T,0.018148938
2464,3919003,2,00:17:30.414,62,30,16,Shot,Monterrey,Germán Berterame,108.2,40.2,120.0,40.0,Off T,0.064425856
2596,3919003,2,00:21:12.369,66,12,16,Shot,Pachuca,Nelson Alexander Deossa Suárez,85.0,27.2,99.2,33.1,Blocked,0.0055529126
3023,3919003,2,00:33:05.357,78,5,16,Shot,Pachuca,Oussama Idrissi,93.9,38.8,120.0,36.5,Goal,0.03135437
3254,3919003,2,00:39:52.347,84,52,16,Shot,Monterrey,Rodrigo Sebastián Aguirre Soto,105.3,36.6,117.9,37.0,Saved,0.12392551
3677,3919003,2,00:49:56.574,94,56,16,Shot,Pachuca,Nelson Alexander Deossa Suárez,104.6,53.2,120.0,36.5,Goal,0.094506204
90,3918956,1,00:01:37.525,1,37,16,Shot,Monterrey,Jordi Cortizo de la Piedra,100.8,53.0,120.0,34.8,Off T,0.056079455
351,3918956,1,00:07:44.508,7,44,16,Shot,Puebla,Miguel Ángel Sansores Sánchez,104.2,32.2,107.4,45.6,Wayward,0.10356814
513,3918956,1,00:11:54.943,11,54,16,Shot,Monterrey,Maximiliano Eduardo Meza,110.2,27.1,120.0,62.0,Wayward,0.10819542
522,3918956,1,00:13:05.966,13,5,16,Shot,Monterrey,Germán Berterame,108.6,41.0,120.0,34.3,Off T,0.04231891
765,3918956,1,00:18:38.153,18,38,16,Shot,Puebla,Kevin Andrés Velasco Bonilla,95.8,50.0,101.2,48.3,Blocked,0.032631367
795,3918956,1,00:19:16.175,19,16,16,Shot,Monterrey,Maximiliano Eduardo Meza,98.3,42.0,120.0,44.5,Off T,0.07584789
853,3918956,1,00:20:56.843,20,56,16,Shot,Monterrey,Germán Berterame,111.5,30.9,116.1,35.4,Saved,0.15481022
856,3918956,1,00:20:57.763,20,57,16,Shot,Monterrey,Germán Berterame,114.5,31.4,120.0,49.6,Off T,0.25325757
1128,3918956,1,00:30:30.018,30,30,16,Shot,Puebla,Gustavo Henrique Ferrareis,96.7,60.9,106.5,41.4,Wayward,0.0066887657
1319,3918956,1,00:34:55.995,34,55,16,Shot,Monterrey,Germán Berterame,94.8,50.8,120.0,44.2,Off T,0.04549567
1433,3918956,1,00:36:58.447,36,58,16,Shot,Puebla,Daniel Álvarez López,101.5,23.7,118.5,36.0,Saved,0.032507643
1550,3918956,1,00:40:36.732,40,36,16,Shot,Puebla,Gustavo Henrique Ferrareis,106.6,53.5,108.5,51.9,Blocked,0.033075888
1568,3918956,1,00:41:01.647,41,1,16,Shot,Monterrey,Germán Berterame,105.7,43.9,106.9,43.5,Blocked,0.042073783
1904,3918956,2,00:02:03.695,47,3,16,Shot,Monterrey,Germán Berterame,109.3,45.9,118.2,43.7,Saved to Post,0.107188836
1908,3918956,2,00:02:07.371,47,7,16,Shot,Monterrey,Jordi Cortizo de la Piedra,109.2,53.8,111.2,51.1,Blocked,0.053933535
1913,3918956,2,00:02:09.814,47,9,16,Shot,Monterrey,Omar Nicolás Govea García,93.4,46.9,120.0,36.9,Off T,0.027512342
1954,3918956,2,00:04:39.800,49,39,16,Shot,Monterrey,Héctor Alfredo Moreno Herrera,114.9,35.2,115.7,35.6,Blocked,0.10901927
1959,3918956,2,00:04:42.383,49,42,16,Shot,Monterrey,Luis Francisco Romo Barrón,114.2,30.6,120.0,34.6,Off T,0.038813606
2032,3918956,2,00:06:00.182,51,0,16,Shot,Monterrey,Arturo Alfonso González González,108.8,45.1,120.0,36.9,Goal,0.055568367
2056,3918956,2,00:07:40.429,52,40,16,Shot,Monterrey,Maximiliano Eduardo Meza,98.3,30.6,120.0,49.5,Off T,0.07524861
2120,3918956,2,00:09:21.290,54,21,16,Shot,Puebla,Diego Eduardo De Buen Juárez,106.2,42.6,106.9,42.6,Blocked,0.06886898
2263,3918956,2,00:11:56.459,56,56,16,Shot,Monterrey,Germán Berterame,110.8,38.5,117.9,37.5,Saved,0.14496714
2383,3918956,2,00:14:36.542,59,36,16,Shot,Puebla,Kevin Andrés Velasco Bonilla,110.5,25.2,120.0,37.9,Off T,0.05019324
2666,3918956,2,00:20:05.222,65,5,16,Shot,Monterrey,Germán Berterame,115.8,36.7,120.0,29.5,Off T,0.25726435
2932,3918956,2,00:28:21.337,73,21,16,Shot,Puebla,Martín Barragán Negrete,109.7,42.2,120.0,34.7,Off T,0.07017152
2996,3918956,2,00:30:37.135,75,37,16,Shot,Monterrey,Maximiliano Eduardo Meza,111.0,37.0,111.9,37.2,Blocked,0.06650487
3114,3918956,2,00:33:46.382,78,46,16,Shot,Puebla,Martín Barragán Negrete,111.1,45.1,117.8,43.2,Saved,0.1121732
3154,3918956,2,00:35:16.580,80,16,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,111.6,28.7,120.0,36.1,Off T,0.06438334
3368,3918956,2,00:40:55.516,85,55,16,Shot,Puebla,Martín Barragán Negrete,109.4,41.2,114.1,41.3,Saved,0.20873824
3602,3918956,2,00:49:04.122,94,4,16,Shot,Monterrey,Germán Berterame,113.1,52.3,120.0,41.2,Goal,0.10975676
166,3919039,1,00:02:52.929,2,52,16,Shot,Monterrey,Germán Berterame,101.3,40.0,118.2,40.3,Saved,0.06437957
627,3919039,1,00:14:12.625,14,12,16,Shot,Pumas UNAM,Eduardo Antonio Salvio,92.6,54.1,116.3,41.7,Saved,0.034835864
655,3919039,1,00:14:55.477,14,55,16,Shot,Monterrey,Jesús Daniel Gallardo Vasconcelos,112.5,27.4,120.0,48.4,Off T,0.059820503
756,3919039,1,00:17:48.109,17,48,16,Shot,Monterrey,Brandon Vázquez Toledo,108.2,30.7,112.7,35.2,Saved,0.2319515
990,3919039,1,00:22:39.438,22,39,16,Shot,Monterrey,Germán Berterame,102.2,39.0,120.0,49.5,Off T,0.054875627
1070,3919039,1,00:24:54.123,24,54,16,Shot,Monterrey,Germán Berterame,112.1,37.3,120.0,36.4,Off T,0.16401649
1210,3919039,1,00:28:22.770,28,22,16,Shot,Pumas UNAM,Guillermo Martínez Ayala,109.8,26.2,111.1,28.0,Saved,0.12891069
1368,3919039,1,00:32:12.739,32,12,16,Shot,Monterrey,Sergio Canales Madrazo,100.6,25.0,103.8,27.0,Blocked,0.026276978
1413,3919039,1,00:34:46.734,34,46,16,Shot,Pumas UNAM,Guillermo Martínez Ayala,111.5,48.5,120.0,47.4,Off T,0.05720292
1664,3919039,1,00:40:53.258,40,53,16,Shot,Pumas UNAM,Eduardo Antonio Salvio,100.3,44.0,120.0,43.2,Off T,0.087034844
1783,3919039,1,00:43:35.738,43,35,16,Shot,Monterrey,Sergio Canales Madrazo,98.1,34.2,100.0,35.0,Blocked,0.03266174
1803,3919039,1,00:43:49.689,43,49,16,Shot,Monterrey,Brandon Vázquez Toledo,110.1,48.3,118.4,42.0,Saved,0.051685058
1910,3919039,1,00:46:54.948,46,54,16,Shot,Monterrey,Jesús Daniel Gallardo Vasconcelos,95.4,28.3,120.0,45.9,Off T,0.020233193
1930,3919039,2,00:00:15.219,45,15,16,Shot,Monterrey,Maximiliano Eduardo Meza,89.2,34.4,89.9,34.6,Blocked,0.012479171
1960,3919039,2,00:01:08.374,46,8,16,Shot,Monterrey,Brandon Vázquez Toledo,108.8,42.2,109.4,42.2,Blocked,0.10617744
2034,3919039,2,00:02:43.383,47,43,16,Shot,Pumas UNAM,Rodrigo López Quiñones,96.9,49.6,106.5,44.3,Blocked,0.018166978
2223,3919039,2,00:06:31.686,51,31,16,Shot,Monterrey,Brandon Vázquez Toledo,107.4,39.2,120.0,42.3,Goal,0.23184514
2245,3919039,2,00:08:00.402,53,0,16,Shot,Monterrey,Germán Berterame,102.9,43.7,120.0,36.9,Off T,0.13987467
2280,3919039,2,00:09:09.759,54,9,16,Shot,Pumas UNAM,Leonardo Gabriel Suárez,98.6,25.8,118.3,37.4,Saved,0.027898777
2327,3919039,2,00:11:39.956,56,39,16,Shot,Monterrey,Sergio Canales Madrazo,96.8,34.2,120.0,30.3,Off T,0.047890645
2397,3919039,2,00:14:59.853,59,59,16,Shot,Monterrey,Maximiliano Eduardo Meza,91.2,31.4,101.8,35.5,Blocked,0.02090314
2424,3919039,2,00:15:19.480,60,19,16,Shot,Monterrey,Sergio Canales Madrazo,102.9,34.7,105.2,35.2,Blocked,0.06500551
2594,3919039,2,00:20:48.769,65,48,16,Shot,Monterrey,Brandon Vázquez Toledo,112.2,33.7,113.1,34.0,Blocked,0.047811557
2598,3919039,2,00:20:49.699,65,49,16,Shot,Monterrey,Héctor Alfredo Moreno Herrera,112.1,31.3,112.8,32.3,Blocked,0.04513322
2629,3919039,2,00:22:05.493,67,5,16,Shot,Monterrey,Maximiliano Eduardo Meza,104.1,59.5,120.0,39.3,Off T,0.009888017
2702,3919039,2,00:23:49.301,68,49,16,Shot,Pumas UNAM,Guillermo Martínez Ayala,106.7,35.1,120.0,34.7,Off T,0.0578243
2720,3919039,2,00:26:10.849,71,10,16,Shot,Monterrey,Sergio Canales Madrazo,90.6,36.1,101.3,36.6,Blocked,0.044596937
2819,3919039,2,00:30:46.198,75,46,16,Shot,Pumas UNAM,Ali  Ávila Vega,101.6,59.1,102.5,58.3,Blocked,0.010455412
2971,3919039,2,00:34:55.824,79,55,16,Shot,Monterrey,Luis Francisco Romo Barrón,99.9,22.7,104.8,31.8,Wayward,0.025683733
2975,3919039,2,00:34:57.514,79,57,16,Shot,Monterrey,Luis Francisco Romo Barrón,101.8,28.8,118.7,42.0,Saved,0.041958798
3015,3919039,2,00:36:37.015,81,37,16,Shot,Monterrey,Sergio Canales Madrazo,99.9,41.2,120.0,36.5,Goal,0.04549388
3217,3919039,2,00:43:03.735,88,3,16,Shot,Monterrey,Gerardo Daniel Arteaga Zamora,113.0,37.7,120.0,40.2,Goal,0.39133483
3308,3919039,2,00:47:56.185,92,56,16,Shot,Pumas UNAM,Lisandro Magallán,110.2,32.6,114.2,44.2,Wayward,0.03839032
3311,3919039,2,00:47:57.340,92,57,16,Shot,Pumas UNAM,Ali  Ávila Vega,113.3,46.1,120.0,34.1,Off T,0.0910476
254,3918968,1,00:04:22.785,4,22,16,Shot,Monterrey,Sergio Canales Madrazo,93.2,57.5,119.0,43.7,Saved,0.009463052
596,3918968,1,00:12:21.924,12,21,16,Shot,Monterrey,Sergio Canales Madrazo,107.7,35.8,115.5,40.0,Saved,0.28986138
620,3918968,1,00:13:33.763,13,33,16,Shot,Monterrey,Germán Berterame,96.2,25.2,120.0,35.4,Off T,0.0232418
1043,3918968,1,00:20:59.499,20,59,16,Shot,Monterrey,Jordi Cortizo de la Piedra,94.5,43.1,96.1,42.9,Blocked,0.021321777
1216,3918968,1,00:24:58.086,24,58,16,Shot,Querétaro,Francisco Eduardo Venegas Moreno,100.6,31.4,120.0,41.1,Off T,0.06783062
1379,3918968,1,00:28:59.305,28,59,16,Shot,Monterrey,Germán Berterame,90.5,41.3,118.5,39.4,Saved,0.023616156
1383,3918968,1,00:29:03.538,29,3,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,109.5,43.6,120.0,33.2,Off T,0.10062024
1775,3918968,1,00:38:09.924,38,9,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,111.9,47.3,120.0,33.8,Off T,0.047421306
1868,3918968,1,00:40:05.783,40,5,16,Shot,Monterrey,Brandon Vázquez Toledo,111.8,44.3,120.0,41.3,Goal,0.19407944
2063,3918968,2,00:00:11.346,45,11,16,Shot,Querétaro,Federico Eduardo Lértora,101.2,50.2,120.0,44.5,Off T,0.04019332
2259,3918968,2,00:04:53.807,49,53,16,Shot,Monterrey,Sergio Canales Madrazo,104.2,24.7,105.7,26.2,Blocked,0.03280565
2276,3918968,2,00:05:09.919,50,9,16,Shot,Monterrey,Sergio Canales Madrazo,105.2,31.6,106.4,32.2,Blocked,0.069282144
2282,3918968,2,00:05:41.965,50,41,16,Shot,Monterrey,Héctor Alfredo Moreno Herrera,116.6,49.3,120.0,27.8,Wayward,0.06424861
2324,3918968,2,00:06:37.364,51,37,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,105.9,24.5,120.0,39.5,Off T,0.025517209
2522,3918968,2,00:10:47.505,55,47,16,Shot,Monterrey,Sergio Canales Madrazo,95.4,41.8,97.5,41.7,Blocked,0.034429748
2550,3918968,2,00:11:11.484,56,11,16,Shot,Monterrey,Germán Berterame,87.8,36.4,118.1,43.1,Saved,0.019736648
2702,3918968,2,00:16:17.647,61,17,16,Shot,Monterrey,Sergio Canales Madrazo,96.9,37.2,114.9,38.6,Saved,0.061654016
3154,3918968,2,00:28:04.632,73,4,16,Shot,Monterrey,Omar Nicolás Govea García,89.5,43.0,120.0,33.9,Off T,0.025770457
3209,3918968,2,00:32:05.890,77,5,16,Shot,Monterrey,Arturo Alfonso González González,110.4,40.2,120.0,40.0,Off T,0.22773382
3368,3918968,2,00:36:24.285,81,24,16,Shot,Querétaro,Kevin Rafael Escamilla Moreno,101.5,22.7,107.5,37.1,Wayward,0.020700606
3375,3918968,2,00:36:34.363,81,34,16,Shot,Querétaro,Ettson Ayon Calderón,109.2,41.7,120.0,32.6,Off T,0.097511776
3383,3918968,2,00:37:04.177,82,4,16,Shot,Querétaro,Ettson Ayon Calderón,105.1,41.9,120.0,37.2,Goal,0.26787284
3409,3918968,2,00:38:42.144,83,42,16,Shot,Querétaro,Facundo Agustín Batista Ochoa,92.3,41.6,98.5,41.8,Blocked,0.04325359
3450,3918968,2,00:39:11.646,84,11,16,Shot,Monterrey,Jorge Agustín Rodríguez,97.9,47.8,120.0,36.1,Post,0.036181808
3570,3918968,2,00:42:59.824,87,59,16,Shot,Querétaro,Facundo Agustín Batista Ochoa,107.9,52.0,117.0,41.7,Saved,0.07322747
3591,3918968,2,00:43:40.703,88,40,16,Shot,Querétaro,Facundo Agustín Batista Ochoa,100.7,55.6,115.5,45.3,Saved,0.048968583
3608,3918968,2,00:44:01.171,89,1,16,Shot,Monterrey,Rodrigo Sebastián Aguirre Soto,105.6,41.2,120.0,49.2,Off T,0.0423006
